S_i,A_i
4578,4503
3436,3074
4665,478
3061,3396
3215,4292
1042,3757
2741,108
2752,1751
695,2276
646,3642
2102,2121
1348,3602
4947,3425
2802,1589
3568,3964
1165,3258
2983,731
293,4756
3865,4360
4289,393
2024,4565
3872,3061
205,529
1575,1123
3924,2552
4647,4572
2292,3832
2727,1676
4468,2115
1567,1770
1926,2161
738,3241
130,1345
2906,1022
4526,2864
710,388
2907,4797
1342,3942
4972,752
1332,1334
3493,4174
3332,1012
4187,3426
2410,3721
685,4624
1100,1748
4466,4684
1456,4237
2180,4166
3690,1301
2997,2977
874,3041
3066,3055
3390,1437
1363,1997
4999,2668
1217,3614
1346,538
3095,3685
3799,1112
3487,30
2725,4134
699,2194
2525,3329
153,1474
4697,1126
1000,181
1374,1778
575,2126
334,2415
4219,4471
1511,143
327,1897
2305,2247
568,1942
1531,2275
3547,2302
1416,36
4280,3507
534,3156
3894,1945
1810,1066
2790,4834
1570,3586
2723,1725
3275,450
2809,3797
4057,4747
1579,4089
3516,1894
1332,373
812,2715
2592,4960
3846,3362
295,2609
4713,913
3631,1659
1503,2745
2404,1946
1309,266
2902,4829
2279,2899
3346,3849
285,12
4071,4511
3102,1381
1016,691
3302,1079
1361,797
983,857
2821,626
2674,560
4296,3750
1614,1355
2510,1798
4244,1349
712,1202
2691,327
459,581
4319,4789
1862,834
3949,906
3592,601
858,751
1513,340
4576,2637
4549,4465
2977,3070
3310,1948
4075,4939
3153,3051
561,3433
1185,1700
1506,2381
397,3010
3303,648
263,2162
1858,1830
904,3831
2374,1689
2238,1628
939,1165
4197,3868
32,65
1105,1669
3358,4860
4316,4555
4917,1260
3521,4622
1160,63
1607,3505
1299,809
2044,1260
3509,3669
104,4136
3399,3935
1633,3133
755,4717
168,97
4965,263
3330,2326
1693,4387
3982,2154
4349,73
4442,2095
739,2842
1638,3655
4375,2536
929,3274
3431,1597
2833,4406
4622,3956
3847,1990
1659,4015
4053,1196
2420,2174
1497,3777
1664,978
4104,1169
491,1031
822,2019
624,3769
2954,4852
4400,2906
1909,981
3271,2118
1613,2051
353,3048
3673,2479
1741,1363
4374,2578
3105,695
2540,1379
865,4445
4014,4234
4091,4670
2320,2393
3077,4866
3299,4619
3485,548
4721,2934
3747,409
1399,3070
3767,4612
1670,3282
4397,3490
3008,1470
3682,2175
4559,3889
2462,2144
4821,2435
1010,3026
1161,840
2521,4134
861,3069
4793,370
2257,3626
4829,433
361,3314
2173,1502
4,3578
1846,2682
4687,1585
4111,3256
3808,3536
3980,298
4805,3429
4585,3268
1267,4758
4483,3976
3134,3982
3582,1469
2819,221
2734,4545
2913,494
1076,4643
1252,1119
4896,4637
4991,3939
1936,4745
1428,2120
4911,2585
3390,1119
331,4347
3579,3135
955,2528
989,1495
4665,2277
4155,3097
2752,2675
4294,750
918,2737
1079,59
1128,4047
2137,284
3205,3319
4082,4156
3648,2675
1084,1529
3740,1868
1540,2731
1138,4622
2193,4390
2911,455
4682,2284
213,1058
1689,4881
4819,3651
1037,393
1162,2787
572,1241
1046,2249
1294,375
4808,1774
1303,258
1167,788
3929,1635
3767,995
4534,4574
3390,1414
3139,3244
273,4866
507,2960
682,2142
3225,4000
3483,3559
4971,4021
4159,2381
3411,4895
1477,1603
4906,718
737,1334
967,4155
197,2902
979,1001
3744,2407
2898,4776
4746,714
1742,3912
3131,1475
4035,3955
1931,1607
4806,4635
3216,1542
853,2715
3967,3837
1136,4724
912,1689
4820,1962
3022,2291
2069,4118
968,4681
2166,2429
1147,2585
906,1476
460,1505
4660,4476
1605,2501
575,1204
1480,3993
2553,3352
1968,1915
2662,3084
33,1151
3766,1035
1670,4325
2209,620
861,908
1165,1036
2590,1833
169,1115
953,1858
2946,2789
4115,1515
2945,2474
4245,56
2251,3911
4827,4584
811,3587
1588,2493
531,1433
1684,852
2181,4681
2912,4928
1221,2549
3607,2066
1194,253
1053,2140
218,2336
3603,330
1130,2879
4578,3494
483,570
703,3307
1681,2741
3292,4576
4422,1057
4705,317
1076,4867
3998,3904
3744,2670
3824,3171
948,893
3621,2509
478,2876
595,2355
1653,1502
2266,885
46,808
1529,3612
4338,590
3323,2726
1028,680
2616,1256
1146,4461
4224,4920
623,741
2027,601
4054,4876
3597,4572
694,4346
700,2056
1968,3397
266,3266
1903,2893
322,787
776,3572
538,4085
648,1544
719,4528
3659,3398
3893,1584
2828,2193
2785,2389
4075,3946
1612,1593
1600,4867
293,2401
3610,4114
4987,1367
880,1746
1713,4460
152,3099
4012,115
4360,1906
1414,4011
6,2359
320,3958
1946,267
4332,779
3869,950
3767,4506
1983,1247
66,492
2880,3674
4781,78
1259,2762
4216,1125
1703,3497
4396,3197
1966,4626
4887,4909
1834,4093
2525,3123
9,3821
3574,3980
1688,1508
2605,837
28,4535
53,3758
884,3316
4472,3054
1754,2310
1103,3538
2940,1498
1219,2953
2750,4271
1918,3561
1916,1319
1595,2341
4430,2583
3424,937
4303,4224
140,1158
4925,2441
2219,3071
1344,3481
194,2035
4450,718
3400,702
4043,1086
1047,4518
1535,1638
1528,2114
3765,566
3680,2484
1468,1543
2858,4628
4371,3774
1767,769
3758,1531
3584,120
457,3986
3240,3584
814,3794
1211,2099
949,2775
1301,1286
293,3815
3677,4371
4230,3873
4716,3438
980,847
4486,887
4105,4294
845,233
4198,1860
2411,177
864,2037
4318,1624
2503,3359
759,75
2854,36
288,919
2036,1827
2340,3729
2904,2966
4496,4682
2815,4449
498,4893
2832,3212
4366,1118
4722,3057
642,4093
880,3572
1426,742
4952,1071
4226,976
1995,2199
642,3204
3295,375
2986,1857
2418,810
79,3124
583,4703
1507,818
4225,3763
4708,4021
2685,1962
3793,1223
2434,1424
2127,3126
2378,4706
2171,3305
2791,457
4011,299
1536,125
3955,2452
2899,4021
1687,4327
1158,4910
779,4540
1682,4603
1154,3644
232,4224
1602,3497
53,3250
1931,805
1394,4683
4940,1017
3689,3456
4779,4742
4307,2698
2321,1264
609,2704
758,903
1719,4866
597,2493
3111,856
1105,3686
2235,2133
2933,24
2236,965
1695,4961
4465,1742
952,2610
4956,364
2833,3681
2411,3753
7,1154
2751,1542
596,2459
1752,3525
4812,4768
1178,3769
1812,3344
3915,4392
3403,1936
361,2611
4169,3960
519,78
2706,582
987,1703
1590,1877
1227,2003
771,4169
3620,628
4747,3716
2081,156
3980,3834
4588,4066
1745,1963
3011,3711
2070,35
363,1473
2502,4042
732,1268
4921,3731
4583,3876
7,2103
2712,3993
2914,514
3942,2330
3217,3615
658,1511
3057,4185
1919,2700
942,4528
130,428
731,1168
3152,1238
2011,3208
1292,2045
1837,1384
439,2853
864,1233
2561,1985
2211,2242
2889,1310
4508,4373
4764,1368
1906,219
2771,227
4572,497
3830,1976
3066,1838
3578,4461
2435,1976
2744,3693
4313,2596
1824,3292
4124,1514
1228,1664
598,1484
4769,2950
297,1019
4773,2354
2164,787
4543,1394
2201,4035
2805,959
4814,4407
1560,4058
2843,4861
4863,3304
758,1878
193,2002
1124,1485
2675,4299
175,1469
1432,2876
3179,2872
1194,2291
1670,4961
3127,117
4,2775
708,1333
3690,651
466,2941
3736,3276
3261,1710
4271,629
1523,4822
2466,1890
293,2872
2863,3776
4532,1365
4935,1940
261,2805
2442,3031
2669,2388
1031,3673
3103,3514
3976,3261
1335,4851
3490,4458
3112,579
3371,4843
1467,4154
3308,1003
2482,2571
4308,400
493,3521
1353,1733
4163,1198
4157,3342
3505,2471
3343,1932
530,4941
2265,2915
4776,3269
1513,2471
4184,3338
1908,1783
4827,936
1691,101
4112,4832
649,3347
2628,2189
4582,2996
2866,3125
2639,2185
344,1643
4378,893
3441,2980
1594,85
310,4635
4727,1936
1948,2698
1034,3183
2894,2101
4694,1529
419,2234
3351,1959
891,1244
1644,3789
2468,2774
1184,3673
643,4049
761,1193
716,4303
2550,2742
152,1856
3246,909
268,4592
1392,1996
2412,386
2311,169
1863,1910
4148,3433
896,1943
3257,3984
2666,3752
4308,3197
3777,2010
3471,3063
2189,3570
3952,661
1527,605
1825,4541
4907,4131
1628,67
1356,5000
2237,1695
4811,1649
1627,2595
1938,4492
1378,4970
3876,3952
2964,336
4284,1895
4627,3995
4651,4888
4378,449
3951,2536
2440,2699
4123,2754
4592,513
3564,3504
935,4523
1987,2724
435,3118
1165,2830
4483,873
4015,952
4821,4912
4738,3905
1373,4966
479,3617
4953,4963
2454,1204
2346,2102
731,21
2878,2579
3294,60
4834,749
1260,390
4939,1349
1866,1849
1592,827
422,2755
3328,1387
2710,4444
558,1351
1417,2940
4395,4992
4046,4234
4915,4853
1925,1933
1949,1088
154,4736
2863,932
3946,463
4680,2188
3599,3163
2379,3779
2282,4561
3369,1134
4195,3082
4889,4484
3758,4641
4997,1395
4163,149
3087,1534
2038,4491
4726,2166
1264,2913
4663,1628
3241,1303
640,4535
4262,1208
1675,3848
3501,1489
2886,1807
1109,803
243,1854
2838,3584
3534,761
4905,3197
3441,2670
4712,2250
3942,1225
503,350
240,3921
1387,3524
1030,74
4459,3418
563,4239
1176,425
3351,4769
2294,2414
3474,827
190,1915
4987,3041
2991,1186
2123,350
4039,2921
4431,1803
1739,2901
1295,3094
3830,1105
3854,4556
694,2268
33,3275
1548,1204
2004,3995
2660,1641
4356,4337
1427,3556
1171,4305
1704,1189
3620,2908
1861,4486
3001,1369
306,1919
3851,1386
1717,768
214,3629
1467,2581
3664,2494
3947,204
284,1197
957,4594
4257,4415
2353,4601
426,2532
1606,2481
3659,347
1477,1268
2247,2440
4062,4103
1678,3396
1348,1738
4399,1453
4350,2735
366,288
1489,2716
1734,2005
569,1555
1551,877
3584,810
416,3896
3822,1173
461,2499
1017,3312
473,2775
190,4595
2309,1205
3715,4736
2656,3284
4124,4360
1216,2586
3676,2916
1318,1119
1595,4138
3576,2604
3154,4236
4551,2015
3483,2146
2041,1641
1828,213
3678,1429
3419,1434
4606,1041
1447,4106
3143,2562
4085,1015
4822,3066
4819,1062
281,55
3966,3784
695,3803
3593,1565
1455,1372
32,319
248,1833
4516,4382
3153,3673
2784,4747
2150,937
1830,1906
1159,840
1597,483
4114,742
1478,775
1729,3957
1837,2300
2883,4874
2269,4296
1147,2615
895,4599
988,1698
2146,2250
657,452
3962,3184
4480,1250
3461,2837
3220,3978
1954,1613
1324,393
4836,2820
840,1163
1093,4904
3703,2260
1613,1030
4602,2205
471,4763
2928,4916
201,2782
4819,3147
63,999
1639,3756
307,1176
2488,3920
4487,591
342,1271
3008,4052
4234,4339
2167,1312
1595,4250
88,4441
1488,2412
2662,3969
1215,3952
3503,4734
4654,323
4204,1107
3626,1601
2058,1447
1326,4952
2578,2201
3505,123
2179,4725
4931,2084
1136,887
2901,666
1266,1728
4419,4523
30,3136
535,1032
1132,1423
1342,706
2697,2230
318,3710
89,737
2393,481
1007,779
993,2406
1211,1499
4494,3399
922,1245
2309,1334
3855,272
3090,3507
638,2224
4701,1713
3542,150
3977,2467
639,3321
933,4953
2072,624
4056,4980
3922,4558
2914,3023
3168,4069
795,2404
2610,997
3531,3335
1730,723
56,2807
2180,1500
1021,2613
2779,3096
1525,2470
1244,3245
4916,4004
2472,4788
3109,3459
2491,4457
624,3548
52,1785
959,672
2309,4049
4464,4157
1948,2464
2304,2854
4613,669
4530,2671
1330,4441
2930,679
3608,624
4723,2836
1208,3219
1937,1695
4203,2397
2240,1298
4513,3587
3381,585
3185,782
2624,466
695,4742
2192,802
2946,829
2747,1456
1852,2982
191,3677
175,4139
4997,3790
327,2193
3856,1803
4815,604
1299,4705
2693,17
1782,2366
1546,4465
4559,1258
678,4066
30,4043
2972,384
2843,550
3295,1581
1711,3221
1861,2575
2974,322
373,2284
3832,644
2446,113
236,2721
3141,2446
5000,2434
2614,1016
3312,191
1732,3763
4064,1070
1169,4272
3195,4153
1552,737
3441,12
2239,2810
849,847
4455,3004
349,2384
4544,4702
1142,161
408,4006
490,3505
1141,2223
4942,2281
1408,2517
1331,591
4731,4151
3871,1797
1601,833
4269,2920
4715,113
4470,4552
2108,3164
1799,3544
2269,2680
2888,4720
3781,4290
3127,1171
4503,1712
3002,675
4787,3875
3501,1055
144,2310
3507,3844
1453,3088
769,4929
161,3660
1357,1197
716,1700
4363,1465
4704,1232
2745,2602
4974,158
3538,395
3536,2446
146,2086
3061,2165
4700,2492
4727,4201
3544,935
724,4770
2525,2074
3741,214
408,1282
4787,4473
4658,4847
3506,4621
4566,3024
1131,1523
4512,1406
573,3398
1404,1632
2316,3322
1417,2327
4691,2811
3326,4490
3603,2894
3160,3414
1215,1551
1154,245
2924,3654
1231,1184
3689,1058
1134,3559
1606,4109
3662,3205
1451,3401
3796,391
739,387
1073,586
1800,4559
735,408
1360,3063
229,2078
69,1491
1254,4109
3056,4954
2839,1963
1662,3310
3518,2676
1575,1759
3199,3911
1283,2865
4812,2632
4316,707
4280,4082
3699,1116
4060,3986
1235,3673
862,958
3249,233
2597,3990
1094,2578
2612,2254
1141,4448
2877,3680
1952,2101
2140,841
817,1231
454,1734
867,2531
1056,1087
657,3829
1905,1101
1453,2533
2654,484
1874,4326
1329,3159
2773,4323
813,3544
312,4759
2191,4940
4875,2019
626,2150
1691,814
2379,4114
266,1076
2610,917
1169,2569
3960,2761
2749,702
1457,3221
1936,597
4773,4970
4629,1702
4342,1717
4056,2121
2746,1310
2100,2648
1998,2986
3656,633
3313,3617
201,524
4833,1141
232,607
2203,2877
3724,50
857,3494
2407,3655
356,201
1513,3335
1861,700
2066,1522
112,1869
1659,1259
2385,1574
223,1151
1650,2774
2161,561
3184,4622
3734,1511
254,3401
1680,3398
2519,4623
1248,1900
1287,481
3008,851
3915,3492
1896,3285
4251,298
2563,3459
3705,3044
2974,3706
2288,4447
1561,3833
2549,36
2660,4320
2412,4967
958,2354
1420,1215
4733,413
1482,1248
2963,4385
1681,3993
2730,1095
1255,3865
3284,3342
4662,482
4853,4715
4375,2314
650,1489
1111,667
810,1361
2984,1239
881,334
3223,2185
1951,922
3632,575
4072,4556
3432,3227
2974,81
459,3277
74,3730
4138,2187
2052,902
4514,4066
611,2147
4226,3987
3668,803
2671,4936
3057,4615
3227,4572
352,998
3538,2197
2470,4480
3541,3600
4687,3812
32,4618
3053,2593
4958,4496
3897,4960
589,3747
246,2526
3329,4277
3548,3426
3142,4394
4261,1219
2003,3848
2667,4930
1208,4084
1604,862
799,4263
174,4879
619,3877
902,4072
3427,723
3991,967
2853,547
789,3075
2655,3307
4904,2341
1265,2146
1843,4626
4368,831
3233,3302
1135,1875
4020,1011
3712,2949
3537,4532
812,3337
1096,4160
1945,3837
4690,1078
2508,4765
147,4675
3624,2586
402,1212
1961,1295
4473,2329
3592,1877
2492,4911
1666,1998
3062,4505
2820,2832
748,636
1600,3047
2647,372
2851,609
1284,4236
273,3373
3328,834
115,4429
2671,596
867,975
1545,1593
4938,1464
4632,2490
837,4134
3244,2808
3887,1433
201,2892
106,1258
454,183
4162,2819
1434,2164
675,2374
4816,1189
224,2517
392,3089
4085,2707
4861,178
3271,627
3713,386
2401,413
776,4289
4261,1007
3045,4791
2340,1378
808,2848
174,1155
2271,4474
3779,2960
3395,2763
2538,2599
1268,992
1848,3075
4646,3933
1054,3642
2650,4278
140,1747
1225,391
1821,4819
3445,4740
382,2957
4900,743
971,3555
318,1275
2597,509
318,399
4534,276
997,1583
4507,2790
3886,2165
500,253
3480,3365
1817,2975
2555,1453
647,3393
209,526
3780,4014
3957,1803
4053,2862
1475,4831
256,1061
3338,1891
3589,1984
271,3475
2729,3178
3412,1144
659,3809
510,2255
3811,4008
2916,4481
757,3706
1724,3972
1558,3896
2162,1813
2888,2186
4842,3595
867,1292
350,948
764,3115
4321,2303
2139,645
2472,3692
3768,3507
119,2981
3878,638
1234,4563
115,3371
3290,3837
1955,2151
3318,4944
175,3498
1100,4384
3876,2717
4561,1249
3413,2116
4038,3973
2735,2800
247,2866
4603,3911
563,1223
1713,846
4470,4177
668,2690
1492,2370
3937,717
2694,3343
1033,3547
2084,1703
4855,1799
3897,2513
398,875
2698,3903
677,658
1035,3479
3415,2415
1581,3732
3532,1166
2971,1340
1037,946
830,1956
4789,1026
3853,1891
699,3196
1294,4934
4723,4539
2948,891
3591,266
2561,4171
4218,1039
431,1450
4825,891
2708,621
57,1968
691,4508
3160,1804
4088,2650
2602,1523
2280,612
4462,3516
632,797
2764,3797
1425,2504
4189,4847
457,770
83,2271
2117,4579
1667,4891
1766,3784
4456,4199
589,1288
1534,1716
2049,4994
1107,229
3277,4565
1760,2286
3202,3046
2302,4807
683,3409
25,539
621,2994
1881,2767
2090,3412
3046,4341
4803,3278
887,1054
2455,2137
1908,3845
1659,1423
438,537
4945,2114
2233,2174
1665,2328
2199,2128
3376,656
3544,1105
1698,2387
3334,3266
3881,3950
172,2749
4171,4699
1026,3220
4287,2435
4420,4107
3240,4215
1242,3898
1068,1747
4495,727
2887,1737
3676,3005
4387,4173
3919,747
1554,527
4496,1324
1480,1095
1251,1697
1351,3523
1881,2797
1969,2997
1347,3103
3030,3631
902,2070
3329,2732
4331,3885
128,1585
3843,3125
3960,2341
1021,1148
2198,919
209,1612
802,3246
2258,251
63,4898
535,367
4724,3237
1875,543
1097,4740
2558,1811
4891,291
3354,2033
3280,1660
486,3256
3379,2375
36,3073
3168,3172
2626,1758
3333,4864
1962,4052
123,135
546,4871
1805,3059
4755,4759
4965,1849
3610,3231
716,3198
1508,1218
2268,356
3182,4808
1794,3573
2261,3440
3066,4053
4346,4452
1973,3532
2597,2313
119,4489
2222,405
1939,830
3288,491
560,1569
294,4283
3517,518
4600,1303
1020,4164
848,487
4833,2766
529,2020
4815,3966
3276,3373
4580,3310
2621,1225
3637,828
3303,671
1872,519
3807,3359
2325,1134
382,2420
2416,406
1712,4474
80,2803
4671,3803
1816,833
908,2638
4124,827
2897,4248
3050,3281
1345,4229
3070,4414
2882,4477
3032,387
4027,194
4584,3891
1282,4409
2313,4145
4187,4980
3379,104
1691,2837
4583,4405
1780,4088
3316,1166
2449,4957
124,926
160,468
213,4514
2484,2159
109,2615
4672,844
3743,1363
810,4498
3194,428
3513,2231
4604,456
3706,2562
1227,2421
4376,4971
327,293
915,1571
2527,3243
4723,1203
2469,126
2466,30
2220,2310
1777,8
2549,2676
2279,3816
2174,1210
2287,1596
1251,4377
3583,2504
2971,1095
359,4317
1512,733
4880,1498
1968,1189
1699,1462
3165,4931
2543,1038
3912,1603
2081,1219
1045,2731
2180,693
2173,2901
657,265
4703,1402
3820,2600
2598,3260
1761,3704
3222,2073
123,1350
3152,147
4110,4443
3286,4804
1223,106
1941,1336
911,4609
3121,2857
2604,4677
2695,2003
3990,1519
1950,1968
1160,3870
1920,2740
306,4508
109,2057
3203,3021
1346,418
1127,2881
2103,3022
3888,789
2651,980
1377,4960
4546,1899
4002,891
1347,520
241,3916
2042,4878
351,3389
1103,305
315,716
22,2336
3490,2524
3609,950
2639,4811
4704,4340
1561,3996
3624,1855
2845,2408
3666,878
4465,582
1632,1412
793,824
4585,199
3006,2511
791,201
229,2445
2472,1818
3481,449
2798,175
2890,1191
2908,4422
1100,4347
4669,2966
4718,2923
3962,4937
4499,114
1156,1637
4996,841
4736,3217
1558,2316
171,2573
70,4398
1752,857
1094,1317
1863,1833
149,2424
3435,3036
3778,1295
1358,477
3868,2276
400,2478
1243,1505
2608,2841
4694,182
744,3974
1458,1168
1060,4921
238,4473
3623,1026
2938,2071
4335,3565
3241,1706
1361,4953
1398,4609
3722,4667
897,3032
4866,4461
967,1219
2402,510
742,2624
4183,1298
725,1599
1565,355
3832,2348
4381,1703
3678,4248
2497,4722
4675,3586
1277,3349
4745,3474
973,4675
1243,2651
1537,2829
2919,2892
1126,1569
4105,4279
2739,4819
4846,4742
4175,2078
551,4514
3651,2032
1569,3642
2791,94
1376,370
2788,4037
1867,4332
2882,290
3162,4857
2581,1289
1332,3362
4231,2520
2016,3571
814,2583
2766,1821
3368,4284
2077,1709
2357,4635
2436,2653
3126,1140
2564,103
47,4975
110,4355
3141,154
2804,4557
460,4368
4605,902
3022,4446
2925,4804
2018,2718
207,1852
853,3508
4851,2448
3415,1130
4810,138
1053,196
4483,1496
4128,2121
825,14
1543,575
3276,1741
3593,4151
1083,3861
4590,916
929,2679
520,924
849,4103
3114,3363
4634,2209
3756,3865
11,1533
1728,4247
4041,4883
688,1917
2274,963
668,1263
2048,3761
318,2990
78,2840
4248,3615
3023,1505
4062,4555
4329,671
4037,3158
502,4210
2384,4853
1185,3526
1650,3814
628,2325
3650,4408
123,2805
422,1230
2110,3100
3069,3461
2866,981
2535,328
1481,613
4537,2611
4427,3267
3797,442
2822,109
1501,4870
290,4618
3206,1589
3681,128
796,884
1065,2271
3954,1585
4327,433
4320,1853
4305,4217
2174,4845
4194,4014
3812,2490
2775,2514
2559,1019
338,3687
3706,2161
352,2363
80,1869
650,4887
3508,1301
4238,859
2605,3856
2187,2324
4644,3805
1602,1322
3580,1042
437,3870
606,4495
4635,2254
3966,3373
1983,4805
2468,2195
4901,2408
2959,2015
2707,1750
3220,162
2511,1632
918,3709
2484,2265
3435,3393
3873,3603
3581,59
4766,1725
1864,1443
2275,2476
2971,9
3914,2926
328,3572
1607,4816
2898,3806
3343,2436
1412,2725
2235,4898
3553,2368
961,4605
4110,2915
2551,3224
1573,1964
776,221
4827,4401
3988,2310
4846,2087
4391,2282
3208,3460
287,3244
1590,3397
1654,270
4595,2880
3352,83
2611,2203
2151,2673
3409,515
2348,4499
4210,4073
2755,4193
646,770
2673,847
3481,4633
3660,1440
1983,1404
846,993
2989,2395
4198,4652
3452,419
2544,4084
2914,4499
855,198
4784,1699
71,2654
255,2029
1754,1503
1925,397
2514,4787
2234,2000
314,4709
3888,1026
4354,4902
4680,2943
59,1157
572,2637
3006,2863
4731,642
1741,4733
426,2778
1293,3717
2346,922
3424,1676
3294,4209
2210,3549
3190,154
3801,1604
4890,4604
596,1671
4926,812
512,4474
3487,3449
1513,4371
3162,4400
859,3626
4911,701
4178,2799
268,2822
2547,2495
4247,2693
820,1517
3417,1180
582,2280
4444,1651
3717,4517
49,4716
1566,733
1906,4490
2081,1215
1308,4892
1799,4456
1501,3520
4133,77
4113,612
3723,2181
2011,3699
822,2328
4485,621
3785,576
2803,4819
2806,3425
391,4934
4822,3363
357,2457
3056,3290
4825,614
3226,3407
4723,2732
4400,1253
4367,3325
1538,1288
1234,4778
3477,229
1510,968
3629,1043
2141,3041
3044,2628
4786,3613
266,2927
2750,3297
419,2397
2333,3931
2000,679
3635,208
3652,1201
303,2601
2398,2332
940,2993
2592,2883
584,4274
4348,4793
4805,24
4273,4190
3604,184
857,1429
4273,2261
3776,3729
3630,994
3941,4211
1356,3609
2552,613
655,1710
2842,624
1761,4922
49,4507
1324,2865
339,92
3779,693
933,460
449,2161
1760,4138
203,1189
927,1881
88,1973
4301,2075
1536,1108
1013,2604
126,1486
4024,2707
3180,99
2771,1221
2556,2310
2474,161
1031,583
2699,1578
4851,4806
1026,1161
689,4174
450,2130
1953,2440
3277,1052
237,1355
2833,4940
4138,300
1797,337
487,4629
3371,1760
3576,3911
1622,1337
2682,2456
3626,3492
3387,1107
2877,2032
3356,1030
954,1385
111,663
1055,77
4291,3554
2377,2043
1815,3556
1134,3975
1504,254
4478,2962
490,3056
3149,2660
3855,197
2166,2409
3287,2193
1884,3908
3339,24
3378,3425
3536,3662
1424,4833
2349,4924
3197,1980
4981,4424
4980,2566
1120,1525
4846,3444
3054,720
3842,2383
904,2468
2130,117
3769,4598
1323,79
4897,50
884,4316
4241,4309
3086,4169
463,1262
1692,1064
4214,4969
2402,3479
707,2634
2026,2831
1767,3646
1185,1604
4727,199
1872,3620
1448,3250
4136,4400
1705,3348
662,244
4231,2620
2960,771
3652,624
2436,3336
3458,49
1811,3843
2272,509
220,3185
2479,2056
743,772
4200,3940
4205,1568
248,3983
777,4530
4272,345
2865,776
1177,1940
1917,418
2098,2959
2373,1667
2446,4473
1660,4616
2550,3613
3043,1560
4972,2885
2317,4202
4504,4664
2919,2328
276,3414
2020,2114
2450,738
1086,4345
1229,2921
3438,3579
1056,2545
3452,823
1494,2049
903,3996
3729,3661
3149,1517
1975,2133
2823,4392
4995,3265
2575,1023
4739,1104
3487,4554
3666,3210
1334,2875
2501,2
3679,1753
1521,2639
274,291
1484,1020
3909,1711
3307,268
1694,3610
1605,611
2222,1106
2564,1020
2085,2663
1464,3547
4666,1261
3921,846
3405,11
1219,3417
3445,1717
2435,4094
145,4564
2137,3995
1649,46
1244,2477
4376,3415
480,873
1126,4918
4424,2890
1042,229
2256,2881
3556,3924
168,1439
3088,1681
606,1848
3492,2197
